County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
47177,"Warren County, Tennessee",C3266,"McMinnville, TN MicroSA",,
47179,"Washington County, Tennessee",C2774,"Johnson City, TN MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA"
47183,"Weakley County, Tennessee",C3228,"Martin, TN MicroSA",CS362,"Martin-Union City, TN-KY CSA"
47187,"Williamson County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",CS400,"Nashville-Davidson--Murfreesboro, TN CSA"
47189,"Wilson County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",CS400,"Nashville-Davidson--Murfreesboro, TN CSA"
48001,"Anderson County, Texas",C3730,"Palestine, TX MicroSA",,
48003,"Andrews County, Texas",C1138,"Andrews, TX MicroSA",,
48005,"Angelina County, Texas",C3126,"Lufkin, TX MicroSA",,
48007,"Aransas County, Texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA"
48009,"Archer County, Texas",C4866,"Wichita Falls, TX MSA",,
48011,"Armstrong County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA"
48013,"Atascosa County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48015,"Austin County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48019,"Bandera County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48021,"Bastrop County, Texas",C1242,"Austin-Round Rock, TX MSA",,
48025,"Bee County, Texas",C1330,"Beeville, TX MicroSA",,
48027,"Bell County, Texas",C2866,"Killeen-Temple, TX MSA",,
48029,"Bexar County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48037,"Bowie County, Texas",C4550,"Texarkana, TX-AR MSA",,
48039,"Brazoria County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48041,"Brazos County, Texas",C1778,"College Station-Bryan, TX MSA",,
48049,"Brown County, Texas",C1522,"Brownwood, TX MicroSA",,
48051,"Burleson County, Texas",C1778,"College Station-Bryan, TX MSA",,
48055,"Caldwell County, Texas",C1242,"Austin-Round Rock, TX MSA",,
48057,"Calhoun County, Texas",C3892,"Port Lavaca, TX MicroSA",CS544,"Victoria-Port Lavaca, TX CSA"
48059,"Callahan County, Texas",C1018,"Abilene, TX MSA",,
48061,"Cameron County, Texas",C1518,"Brownsville-Harlingen, TX MSA",CS154,"Brownsville-Harlingen-Raymondville, TX CSA"
48065,"Carson County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA"
48071,"Chambers County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48073,"Cherokee County, Texas",C2738,"Jacksonville, TX MicroSA",CS540,"Tyler-Jacksonville, TX CSA"
48077,"Clay County, Texas",C4866,"Wichita Falls, TX MSA",,
48085,"Collin County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48091,"Comal County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48097,"Cooke County, Texas",C2362,"Gainesville, TX MicroSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48099,"Coryell County, Texas",C2866,"Killeen-Temple, TX MSA",,
48107,"Crosby County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Levelland, TX CSA"
48113,"Dallas County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48115,"Dawson County, Texas",C2950,"Lamesa, TX MicroSA",,
48117,"Deaf Smith County, Texas",C2582,"Hereford, TX MicroSA",,
48121,"Denton County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48135,"Ector County, Texas",C3622,"Odessa, TX MSA",CS372,"Midland-Odessa, TX CSA"
48139,"Ellis County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48141,"El Paso County, Texas",C2134,"El Paso, TX MSA",CS238,"El Paso-Las Cruces, TX-NM CSA"
48143,"Erath County, Texas",C4450,"Stephenville, TX MicroSA",,
48145,"Falls County, Texas",C4738,"Waco, TX MSA",,
48157,"Fort Bend County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48167,"Galveston County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48171,"Gillespie County, Texas",C2324,"Fredericksburg, TX MicroSA",,
48173,"Glasscock County, Texas",C1370,"Big Spring, TX MicroSA",,
48175,"Goliad County, Texas",C4702,"Victoria, TX MSA",CS544,"Victoria-Port Lavaca, TX CSA"
48179,"Gray County, Texas",C3742,"Pampa, TX MicroSA",,
48181,"Grayson County, Texas",C4330,"Sherman-Denison, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48183,"Gregg County, Texas",C3098,"Longview, TX MSA",CS346,"Longview-Marshall, TX CSA"
48187,"Guadalupe County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48189,"Hale County, Texas",C3838,"Plainview, TX MicroSA",,
48199,"Hardin County, Texas",C1314,"Beaumont-Port Arthur, TX MSA",,
48201,"Harris County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48203,"Harrison County, Texas",C3222,"Marshall, TX MicroSA",CS346,"Longview-Marshall, TX CSA"
48209,"Hays County, Texas",C1242,"Austin-Round Rock, TX MSA",,
48213,"Henderson County, Texas",C1198,"Athens, TX MicroSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48215,"Hidalgo County, Texas",C3258,"McAllen-Edinburg-Mission, TX MSA",CS365,"McAllen-Edinburg, TX CSA"
48219,"Hockley County, Texas",C3022,"Levelland, TX MicroSA",CS352,"Lubbock-Levelland, TX CSA"
48221,"Hood County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48223,"Hopkins County, Texas",C4486,"Sulphur Springs, TX MicroSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48227,"Howard County, Texas",C1370,"Big Spring, TX MicroSA",,
48229,"Hudspeth County, Texas",C2134,"El Paso, TX MSA",CS238,"El Paso-Las Cruces, TX-NM CSA"
48231,"Hunt County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48233,"Hutchinson County, Texas",C1442,"Borger, TX MicroSA",CS108,"Amarillo-Borger, TX CSA"
48235,"Irion County, Texas",C4166,"San Angelo, TX MSA",,
48245,"Jefferson County, Texas",C1314,"Beaumont-Port Arthur, TX MSA",,
48249,"Jim Wells County, Texas",C1086,"Alice, TX MicroSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA"
48251,"Johnson County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48253,"Jones County, Texas",C1018,"Abilene, TX MSA",,
48257,"Kaufman County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48259,"Kendall County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48261,"Kenedy County, Texas",C2878,"Kingsville, TX MicroSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA"
48265,"Kerr County, Texas",C2850,"Kerrville, TX MicroSA",,
48273,"Kleberg County, Texas",C2878,"Kingsville, TX MicroSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA"
48277,"Lamar County, Texas",C3758,"Paris, TX MicroSA",,
48281,"Lampasas County, Texas",C2866,"Killeen-Temple, TX MSA",,
48291,"Liberty County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48303,"Lubbock County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Levelland, TX CSA"
48305,"Lynn County, Texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Levelland, TX CSA"
48309,"McLennan County, Texas",C4738,"Waco, TX MSA",,
48317,"Martin County, Texas",C3326,"Midland, TX MSA",CS372,"Midland-Odessa, TX CSA"
48321,"Matagorda County, Texas",C1306,"Bay City, TX MicroSA",CS288,"Houston-The Woodlands, TX CSA"
48323,"Maverick County, Texas",C2058,"Eagle Pass, TX MicroSA",,
48325,"Medina County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48329,"Midland County, Texas",C3326,"Midland, TX MSA",CS372,"Midland-Odessa, TX CSA"
48339,"Montgomery County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48341,"Moore County, Texas",C2030,"Dumas, TX MicroSA",,
48347,"Nacogdoches County, Texas",C3486,"Nacogdoches, TX MicroSA",,
48349,"Navarro County, Texas",C1862,"Corsicana, TX MicroSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48351,"Newton County, Texas",C1314,"Beaumont-Port Arthur, TX MSA",,
48353,"Nolan County, Texas",C4502,"Sweetwater, TX MicroSA",,
48355,"Nueces County, Texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA"
48359,"Oldham County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA"
48361,"Orange County, Texas",C1314,"Beaumont-Port Arthur, TX MSA",,
48363,"Palo Pinto County, Texas",C3342,"Mineral Wells, TX MicroSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48367,"Parker County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48375,"Potter County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA"
48381,"Randall County, Texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA"
48389,"Reeves County, Texas",C3778,"Pecos, TX MicroSA",,
48395,"Robertson County, Texas",C1778,"College Station-Bryan, TX MSA",,
48397,"Rockwall County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48401,"Rusk County, Texas",C3098,"Longview, TX MSA",CS346,"Longview-Marshall, TX CSA"
48409,"San Patricio County, Texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA"
48415,"Scurry County, Texas",C4366,"Snyder, TX MicroSA",,
48423,"Smith County, Texas",C4634,"Tyler, TX MSA",CS540,"Tyler-Jacksonville, TX CSA"
48425,"Somervell County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48427,"Starr County, Texas",C4010,"Rio Grande City, TX MicroSA",CS365,"McAllen-Edinburg, TX CSA"
48439,"Tarrant County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48441,"Taylor County, Texas",C1018,"Abilene, TX MSA",,
48449,"Titus County, Texas",C3442,"Mount Pleasant, TX MicroSA",,
48451,"Tom Green County, Texas",C4166,"San Angelo, TX MSA",,
48453,"Travis County, Texas",C1242,"Austin-Round Rock, TX MSA",,
48455,"Trinity County, Texas",C2666,"Huntsville, TX MicroSA",CS288,"Houston-The Woodlands, TX CSA"
48459,"Upshur County, Texas",C3098,"Longview, TX MSA",CS346,"Longview-Marshall, TX CSA"
48463,"Uvalde County, Texas",C4662,"Uvalde, TX MicroSA",,
48465,"Val Verde County, Texas",C1962,"Del Rio, TX MicroSA",,
48469,"Victoria County, Texas",C4702,"Victoria, TX MSA",CS544,"Victoria-Port Lavaca, TX CSA"
48471,"Walker County, Texas",C2666,"Huntsville, TX MicroSA",CS288,"Houston-The Woodlands, TX CSA"
48473,"Waller County, Texas",C2642,"Houston-The Woodlands-Sugar Land, TX MSA",CS288,"Houston-The Woodlands, TX CSA"
48477,"Washington County, Texas",C1478,"Brenham, TX MicroSA",CS288,"Houston-The Woodlands, TX CSA"
48479,"Webb County, Texas",C2970,"Laredo, TX MSA",,
48481,"Wharton County, Texas",C2090,"El Campo, TX MicroSA",CS288,"Houston-The Woodlands, TX CSA"
48485,"Wichita County, Texas",C4866,"Wichita Falls, TX MSA",,
48487,"Wilbarger County, Texas",C4690,"Vernon, TX MicroSA",,
48489,"Willacy County, Texas",C3970,"Raymondville, TX MicroSA",CS154,"Brownsville-Harlingen-Raymondville, TX CSA"
48491,"Williamson County, Texas",C1242,"Austin-Round Rock, TX MSA",,
48493,"Wilson County, Texas",C4170,"San Antonio-New Braunfels, TX MSA",,
48497,"Wise County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA"
48505,"Zapata County, Texas",C4982,"Zapata, TX MicroSA",,
49003,"Box Elder County, Utah",C3626,"Ogden-Clearfield, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49005,"Cache County, Utah",C3086,"Logan, UT-ID MSA",,
49007,"Carbon County, Utah",C3922,"Price, UT MicroSA",,
49011,"Davis County, Utah",C3626,"Ogden-Clearfield, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49021,"Iron County, Utah",C1626,"Cedar City, UT MicroSA",,
49023,"Juab County, Utah",C3934,"Provo-Orem, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49029,"Morgan County, Utah",C3626,"Ogden-Clearfield, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49035,"Salt Lake County, Utah",C4162,"Salt Lake City, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49043,"Summit County, Utah",C4492,"Summit Park, UT MicroSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49045,"Tooele County, Utah",C4162,"Salt Lake City, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49047,"Uintah County, Utah",C4686,"Vernal, UT MicroSA",,
49049,"Utah County, Utah",C3934,"Provo-Orem, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49051,"Wasatch County, Utah",C2572,"Heber, UT MicroSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
49053,"Washington County, Utah",C4110,"St. George, UT MSA",,
49057,"Weber County, Utah",C3626,"Ogden-Clearfield, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT CSA"
50003,"Bennington County, Vermont",C1354,"Bennington, VT MicroSA",,
50007,"Chittenden County, Vermont",C1554,"Burlington-South Burlington, VT MSA",,
50009,"Essex County, Vermont",C1362,"Berlin, NH-VT MicroSA",,
50011,"Franklin County, Vermont",C1554,"Burlington-South Burlington, VT MSA",,
50013,"Grand Isle County, Vermont",C1554,"Burlington-South Burlington, VT MSA",,
50017,"Orange County, Vermont",C1720,"Claremont-Lebanon, NH-VT MicroSA",,
50021,"Rutland County, Vermont",C4086,"Rutland, VT MicroSA",,
50023,"Washington County, Vermont",C1274,"Barre, VT MicroSA",,
50027,"Windsor County, Vermont",C1720,"Claremont-Lebanon, NH-VT MicroSA",,
51003,"Albemarle County, Virginia",C1682,"Charlottesville, VA MSA",,
51007,"Amelia County, Virginia",C4006,"Richmond, VA MSA",,
51009,"Amherst County, Virginia",C3134,"Lynchburg, VA MSA",,
51011,"Appomattox County, Virginia",C3134,"Lynchburg, VA MSA",,
51013,"Arlington County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51015,"Augusta County, Virginia",C4442,"Staunton-Waynesboro, VA MSA",CS277,"Harrisonburg-Staunton-Waynesboro, VA CSA"
51019,"Bedford County, Virginia",C3134,"Lynchburg, VA MSA",,
51023,"Botetourt County, Virginia",C4022,"Roanoke, VA MSA",,
51029,"Buckingham County, Virginia",C1682,"Charlottesville, VA MSA",,
51031,"Campbell County, Virginia",C3134,"Lynchburg, VA MSA",,
51033,"Caroline County, Virginia",C4006,"Richmond, VA MSA",,
51036,"Charles City County, Virginia",C4006,"Richmond, VA MSA",,
51041,"Chesterfield County, Virginia",C4006,"Richmond, VA MSA",,
51043,"Clarke County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51045,"Craig County, Virginia",C4022,"Roanoke, VA MSA",,
51047,"Culpeper County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51051,"Dickenson County, Virginia",C1372,"Big Stone Gap, VA MicroSA",,
51053,"Dinwiddie County, Virginia",C4006,"Richmond, VA MSA",,
51059,"Fairfax County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51061,"Fauquier County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51063,"Floyd County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,
51065,"Fluvanna County, Virginia",C1682,"Charlottesville, VA MSA",,
51067,"Franklin County, Virginia",C4022,"Roanoke, VA MSA",,
51069,"Frederick County, Virginia",C4902,"Winchester, VA-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51071,"Giles County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,
51073,"Gloucester County, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51075,"Goochland County, Virginia",C4006,"Richmond, VA MSA",,
51079,"Greene County, Virginia",C1682,"Charlottesville, VA MSA",,
51085,"Hanover County, Virginia",C4006,"Richmond, VA MSA",,
51087,"Henrico County, Virginia",C4006,"Richmond, VA MSA",,
51089,"Henry County, Virginia",C3230,"Martinsville, VA MicroSA",,
51093,"Isle of Wight County, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51095,"James City County, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51101,"King William County, Virginia",C4006,"Richmond, VA MSA",,
51107,"Loudoun County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51115,"Mathews County, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51121,"Montgomery County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,
51125,"Nelson County, Virginia",C1682,"Charlottesville, VA MSA",,
51127,"New Kent County, Virginia",C4006,"Richmond, VA MSA",,
51143,"Pittsylvania County, Virginia",C1926,"Danville, VA MicroSA",,
51145,"Powhatan County, Virginia",C4006,"Richmond, VA MSA",,
51149,"Prince George County, Virginia",C4006,"Richmond, VA MSA",,
51153,"Prince William County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51155,"Pulaski County, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,
51157,"Rappahannock County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51161,"Roanoke County, Virginia",C4022,"Roanoke, VA MSA",,
51165,"Rockingham County, Virginia",C2550,"Harrisonburg, VA MSA",CS277,"Harrisonburg-Staunton-Waynesboro, VA CSA"
51169,"Scott County, Virginia",C2870,"Kingsport-Bristol-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA"
51177,"Spotsylvania County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51179,"Stafford County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51183,"Sussex County, Virginia",C4006,"Richmond, VA MSA",,
51185,"Tazewell County, Virginia",C1414,"Bluefield, WV-VA MicroSA",,
51187,"Warren County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51191,"Washington County, Virginia",C2870,"Kingsport-Bristol-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA"
51195,"Wise County, Virginia",C1372,"Big Stone Gap, VA MicroSA",,
51199,"York County, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51510,"Alexandria city, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51515,"Bedford city, Virginia",C3134,"Lynchburg, VA MSA",,
51520,"Bristol city, Virginia",C2870,"Kingsport-Bristol-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA"
51540,"Charlottesville city, Virginia",C1682,"Charlottesville, VA MSA",,
51550,"Chesapeake city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51570,"Colonial Heights city, Virginia",C4006,"Richmond, VA MSA",,
51590,"Danville city, Virginia",C1926,"Danville, VA MicroSA",,
51600,"Fairfax city, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51610,"Falls Church city, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51630,"Fredericksburg city, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51650,"Hampton city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51660,"Harrisonburg city, Virginia",C2550,"Harrisonburg, VA MSA",CS277,"Harrisonburg-Staunton-Waynesboro, VA CSA"
51670,"Hopewell city, Virginia",C4006,"Richmond, VA MSA",,
51680,"Lynchburg city, Virginia",C3134,"Lynchburg, VA MSA",,
51683,"Manassas city, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51685,"Manassas Park city, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
51690,"Martinsville city, Virginia",C3230,"Martinsville, VA MicroSA",,
51700,"Newport News city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51710,"Norfolk city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51720,"Norton city, Virginia",C1372,"Big Stone Gap, VA MicroSA",,
51730,"Petersburg city, Virginia",C4006,"Richmond, VA MSA",,
51735,"Poquoson city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51740,"Portsmouth city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51750,"Radford city, Virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,
51760,"Richmond city, Virginia",C4006,"Richmond, VA MSA",,
51770,"Roanoke city, Virginia",C4022,"Roanoke, VA MSA",,
51775,"Salem city, Virginia",C4022,"Roanoke, VA MSA",,
51790,"Staunton city, Virginia",C4442,"Staunton-Waynesboro, VA MSA",CS277,"Harrisonburg-Staunton-Waynesboro, VA CSA"
51800,"Suffolk city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51810,"Virginia Beach city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51820,"Waynesboro city, Virginia",C4442,"Staunton-Waynesboro, VA MSA",CS277,"Harrisonburg-Staunton-Waynesboro, VA CSA"
51830,"Williamsburg city, Virginia",C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",CS545,"Virginia Beach-Norfolk, VA-NC CSA"
51840,"Winchester city, Virginia",C4902,"Winchester, VA-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
53001,"Adams County, Washington",C3683,"Othello, WA MicroSA",CS393,"Moses Lake-Othello, WA CSA"
53003,"Asotin County, Washington",C3030,"Lewiston, ID-WA MSA",,
53005,"Benton County, Washington",C2842,"Kennewick-Richland, WA MSA",,
53007,"Chelan County, Washington",C4830,"Wenatchee, WA MSA",,
53009,"Clallam County, Washington",C3882,"Port Angeles, WA MicroSA",,
53011,"Clark County, Washington",C3890,"Portland-Vancouver-Hillsboro, OR-WA MSA",CS440,"Portland-Vancouver-Salem, OR-WA CSA"
53013,"Columbia County, Washington",C4746,"Walla Walla, WA MSA",,
53015,"Cowlitz County, Washington",C3102,"Longview, WA MSA",CS440,"Portland-Vancouver-Salem, OR-WA CSA"
